Year,Health Condition,General happiness,U.S. Region,Income,Race,Sex,Highest Degree,Age,Marital status,Work Status,ID
2000,Good,5,Mountain,$25000 or more,White,Male,Bachelor,43,Married,Working fulltime,2143
2000,Excellent,5,Mountain,$15000 - 19999,White,Male,High school,77,Married,Working parttime,2144
2000,Good,10,Mountain,$25000 or more,White,Male,High school,65,Married,Working fulltime,2145
2000,Excellent,5,Mountain,$10000 - 14999,White,Female,Bachelor,54,Never married,Working fulltime,2150
2000,Excellent,10,Mountain,$25000 or more,White,Female,Bachelor,29,Divorced,Working fulltime,2151
2000,Good,10,Mountain,$10000 - 14999,White,Male,High school,24,Married,Working fulltime,2153
2000,Excellent,10,Mountain,$25000 or more,White,Female,High school,25,Never married,Working fulltime,2154
2000,Excellent,10,Mountain,$25000 or more,White,Male,High school,21,Never married,Working fulltime,2155
2000,Good,10,Mountain,$20000 - 24999,White,Male,High school,23,Never married,Working fulltime,2158
2000,Excellent,10,Mountain,$10000 - 14999,White,Female,High school,25,Married,Working fulltime,2159
2000,Good,10,Mountain,$20000 - 24999,White,Female,Bachelor,51,Married,Working fulltime,2163
2000,Good,10,New england,$25000 or more,White,Female,Junior college,44,Married,Temp not working,2164
2000,Excellent,10,New england,$25000 or more,White,Male,High school,43,Divorced,Working fulltime,2165
2000,Good,5,New england,$25000 or more,White,Female,Bachelor,39,Never married,Working parttime,2166
2000,Excellent,10,New england,$25000 or more,White,Male,Junior college,38,Married,Temp not working,2168
2000,Excellent,5,New england,$25000 or more,White,Male,High school,33,Never married,Working fulltime,2169
2000,Fair,10,New england,$25000 or more,White,Male,High school,27,Never married,Working fulltime,2170
2000,Excellent,5,New england,$15000 - 19999,White,Female,Bachelor,44,Never married,Working fulltime,2172
2000,Good,10,New england,$8000 to 9999,White,Female,High school,50,Married,Working fulltime,2173
2000,Good,10,New england,$25000 or more,White,Female,Bachelor,55,Married,Working fulltime,2174
2000,Good,10,New england,$25000 or more,White,Female,Graduate,43,Divorced,Working fulltime,2176
2000,Excellent,5,New england,$5000 to 5999,White,Female,High school,24,Married,Keeping house,2177
2000,Fair,0,New england,$10000 - 14999,White,Female,Junior college,49,Married,Working parttime,2178
2000,Excellent,5,New england,$25000 or more,White,Male,High school,35,Married,Working fulltime,2180
2000,Good,10,New england,$4000 to 4999,White,Male,High school,25,Never married,Working parttime,2181
2000,Good,10,New england,$25000 or more,White,Male,High school,46,Married,Working fulltime,2182
2000,Good,10,South atlantic,$6000 to 6999,White,Female,High school,35,Divorced,Keeping house,2187
2000,Good,0,South atlantic,$10000 - 14999,White,Male,High school,24,Never married,Working fulltime,2188
2000,Good,10,South atlantic,$25000 or more,White,Female,High school,55,Divorced,Working fulltime,2189
2000,Good,10,South atlantic,Lt $1000,White,Female,High school,60,Married,Working fulltime,2191
2000,Fair,10,South atlantic,$20000 - 24999,White,Male,Lt high school,81,Married,Temp not working,2194
2000,Excellent,5,South atlantic,$20000 - 24999,White,Female,High school,59,Married,Keeping house,2197
2000,Excellent,5,South atlantic,$25000 or more,White,Female,Bachelor,30,Married,Working fulltime,2200
2000,Excellent,5,South atlantic,$25000 or more,White,Female,Bachelor,52,Married,Working parttime,2201
2000,Excellent,5,South atlantic,$25000 or more,Black,Male,High school,31,Married,Working fulltime,2203
2000,Good,5,South atlantic,$25000 or more,White,Male,High school,34,Widowed,Working fulltime,2204
2000,Good,5,South atlantic,$25000 or more,White,Male,Lt high school,32,Married,Working fulltime,2207
2000,Excellent,10,South atlantic,$25000 or more,White,Female,Junior college,45,Divorced,Working fulltime,2208
2000,Good,10,South atlantic,$20000 - 24999,White,Female,Junior college,27,Divorced,Working fulltime,2209
2000,Good,5,South atlantic,$25000 or more,White,Male,Graduate,59,Married,Working fulltime,2210
2000,Good,5,South atlantic,$25000 or more,White,Male,Graduate,49,Married,Working fulltime,2211
2000,Good,10,South atlantic,$1000 to 2999,White,Male,High school,19,Never married,School,2213
2000,Good,5,South atlantic,$20000 - 24999,White,Female,High school,50,Married,Working fulltime,2216
2000,Good,0,South atlantic,$8000 to 9999,Other,Male,High school,24,Never married,Working parttime,2220
2000,Excellent,10,E. nor. central,$10000 - 14999,White,Female,High school,50,Married,Working fulltime,2221
2000,Excellent,5,E. nor. central,$20000 - 24999,White,Male,High school,25,Never married,"Unempl, laid off",2222
2000,Good,10,E. nor. central,$6000 to 6999,White,Female,High school,42,Married,Working parttime,2225
2000,Good,10,E. nor. central,$25000 or more,White,Male,High school,63,Married,Retired,2226
2000,Excellent,5,E. nor. central,$25000 or more,White,Male,High school,36,Married,Working fulltime,2228
2000,Good,10,E. nor. central,$8000 to 9999,White,Male,Bachelor,48,Never married,Working parttime,2229
2000,Excellent,10,E. nor. central,$15000 - 19999,White,Female,High school,35,Widowed,Working fulltime,2230
2000,Good,5,E. nor. central,$25000 or more,White,Male,Junior college,43,Married,Working fulltime,2232
2000,Fair,5,E. nor. central,$25000 or more,White,Male,Graduate,62,Married,Retired,2233
2000,Good,5,E. nor. central,$25000 or more,White,Female,High school,50,Married,Working fulltime,2234
2000,Excellent,10,E. nor. central,$25000 or more,White,Male,High school,35,Divorced,Working fulltime,2235
2000,Good,10,E. nor. central,$25000 or more,White,Male,High school,45,Married,Working fulltime,2237
2000,Excellent,5,E. nor. central,$25000 or more,White,Male,High school,48,Married,Working fulltime,2238
2000,Good,5,E. nor. central,$25000 or more,White,Male,High school,40,Divorced,Working fulltime,2239
2000,Excellent,5,E. nor. central,$20000 - 24999,White,Female,High school,46,Married,Working fulltime,2241
2000,Fair,10,E. nor. central,$25000 or more,White,Male,Lt high school,29,Divorced,Working parttime,2243
2000,Excellent,10,E. nor. central,$20000 - 24999,White,Male,Bachelor,26,Never married,Working fulltime,2245
2000,Fair,10,E. nor. central,$25000 or more,White,Female,Junior college,44,Married,Working fulltime,2250
2000,Good,0,E. nor. central,$25000 or more,White,Male,High school,32,Divorced,Working fulltime,2252
2000,Excellent,5,E. nor. central,$25000 or more,White,Male,Junior college,61,Widowed,Working fulltime,2253
2000,Excellent,5,E. nor. central,$15000 - 19999,White,Female,High school,23,Married,Working fulltime,2255
2000,Good,10,E. nor. central,$20000 - 24999,White,Male,High school,46,Divorced,Working fulltime,2264
2000,Good,10,E. nor. central,Lt $1000,White,Female,High school,72,Widowed,Retired,2268
2000,Excellent,10,W. nor. central,$25000 or more,White,Female,High school,43,Divorced,Working fulltime,2269
2000,Fair,10,W. nor. central,$5000 to 5999,White,Male,Bachelor,25,Never married,Working parttime,2270
2000,Excellent,10,W. nor. central,$10000 - 14999,White,Female,High school,24,Never married,School,2271
2000,Good,5,W. nor. central,$25000 or more,White,Female,High school,21,Never married,School,2272
2000,Excellent,5,W. nor. central,$25000 or more,White,Female,Graduate,47,Divorced,Working parttime,2273
2000,Excellent,5,W. nor. central,$4000 to 4999,White,Female,Bachelor,38,Married,Working parttime,2274
2000,Good,10,W. nor. central,$25000 or more,Other,Male,Graduate,39,Widowed,Working fulltime,2276
2000,Excellent,10,W. nor. central,$8000 to 9999,White,Male,Junior college,21,Never married,School,2277
2000,Good,10,W. nor. central,$1000 to 2999,White,Female,High school,21,Never married,School,2278
2000,Good,10,W. nor. central,$25000 or more,White,Female,Bachelor,44,Never married,Working fulltime,2282
2000,Good,10,W. nor. central,$20000 - 24999,White,Female,High school,20,Never married,Working fulltime,2283
2000,Good,5,W. nor. central,$25000 or more,White,Male,High school,46,Married,Working fulltime,2284
2000,Good,10,W. nor. central,$1000 to 2999,White,Male,High school,30,Never married,Working parttime,2285
2000,Excellent,5,W. nor. central,$15000 - 19999,White,Female,Bachelor,56,Divorced,Working parttime,2286
2000,Good,10,W. nor. central,Lt $1000,White,Female,High school,37,Married,Working parttime,2288
2000,Good,10,W. nor. central,Lt $1000,Black,Male,High school,28,Never married,Working parttime,2289
2000,Good,10,W. nor. central,$15000 - 19999,White,Male,Bachelor,51,Never married,Working fulltime,2290
2000,Excellent,5,W. nor. central,$20000 - 24999,White,Male,Bachelor,23,Never married,Working parttime,2291
2000,Fair,10,W. nor. central,$20000 - 24999,White,Male,Bachelor,26,Never married,Working parttime,2294
2000,Fair,10,E. sou. central,$20000 - 24999,White,Male,High school,37,Married,Working fulltime,2297
2000,Good,10,E. sou. central,$25000 or more,White,Male,High school,42,Married,Working fulltime,2298
2000,Fair,10,E. sou. central,$3000 to 3999,White,Male,Lt high school,52,Never married,Working parttime,2301
2000,Good,5,E. sou. central,$20000 - 24999,White,Female,High school,32,Married,Working parttime,2302
2000,Good,5,E. sou. central,$25000 or more,White,Female,High school,31,Married,Working fulltime,2304
2000,Fair,10,E. sou. central,$25000 or more,White,Male,Lt high school,79,Widowed,Working parttime,2306
2000,Good,5,E. sou. central,$10000 - 14999,White,Female,High school,46,Married,Working fulltime,2307
2000,Excellent,5,E. sou. central,$15000 - 19999,White,Female,High school,31,Married,Working fulltime,2308
2000,Good,5,E. sou. central,$10000 - 14999,White,Female,High school,41,Divorced,Working fulltime,2309
2000,Fair,10,E. sou. central,$10000 - 14999,White,Male,High school,42,Divorced,Working fulltime,2310
2000,Good,10,E. sou. central,$5000 to 5999,White,Female,High school,20,Married,Working fulltime,2313
2000,Good,10,E. sou. central,$25000 or more,White,Male,High school,50,Divorced,Working fulltime,2314
2000,Excellent,0,E. sou. central,$20000 - 24999,White,Female,High school,54,Married,Working fulltime,2320
2000,Excellent,5,E. sou. central,$15000 - 19999,White,Male,High school,25,Divorced,Working fulltime,2321
2000,Good,5,E. sou. central,$25000 or more,White,Female,Bachelor,39,Married,Working fulltime,2323
2000,Good,10,E. sou. central,$25000 or more,White,Female,Graduate,46,Married,Working fulltime,2324
2000,Excellent,5,E. sou. central,$25000 or more,White,Female,High school,60,Married,Working fulltime,2325
2000,Fair,5,E. sou. central,$10000 - 14999,White,Female,High school,73,Never married,Working parttime,2326
2000,Good,10,W. sou. central,$1000 to 2999,Black,Female,High school,27,Separated,Keeping house,2327
2000,Excellent,5,W. sou. central,Lt $1000,Black,Female,Lt high school,20,Never married,"Unempl, laid off",2328
2000,Excellent,10,W. sou. central,$1000 to 2999,Black,Male,High school,21,Never married,"Unempl, laid off",2329
2000,Poor,0,W. sou. central,$8000 to 9999,Black,Female,Lt high school,49,Never married,Keeping house,2331
2000,Poor,0,W. sou. central,$5000 to 5999,Black,Female,Lt high school,43,Never married,Keeping house,2336
2000,Excellent,5,W. sou. central,$10000 - 14999,White,Female,Junior college,27,Separated,Working fulltime,2338
2000,Poor,0,W. sou. central,$6000 to 6999,Black,Male,Lt high school,58,Never married,Working parttime,2341
2000,Good,10,W. sou. central,$10000 - 14999,Black,Female,High school,29,Never married,Working fulltime,2342
2000,Excellent,5,E. nor. central,$20000 - 24999,White,Male,High school,28,Married,Working fulltime,2345
2000,Excellent,5,E. nor. central,$25000 or more,White,Male,High school,49,Married,Working fulltime,2346
2000,Fair,10,E. nor. central,$25000 or more,White,Male,High school,42,Divorced,Working fulltime,2348
2000,Excellent,5,E. nor. central,$4000 to 4999,White,Male,Junior college,35,Married,Working fulltime,2349
2000,Good,10,E. nor. central,$25000 or more,White,Male,High school,43,Divorced,Working fulltime,2350
2000,Excellent,10,E. nor. central,$25000 or more,White,Female,Lt high school,61,Married,Retired,2351
2000,Excellent,5,E. nor. central,$25000 or more,White,Male,High school,41,Married,Working fulltime,2352
2000,Excellent,10,E. nor. central,$25000 or more,White,Male,High school,45,Married,Working fulltime,2353
2000,Good,10,E. nor. central,$8000 to 9999,White,Male,Lt high school,69,Married,Retired,2355
2000,Excellent,10,E. nor. central,$20000 - 24999,White,Female,High school,59,Married,Temp not working,2357
2000,Excellent,5,E. nor. central,$15000 - 19999,White,Female,High school,23,Married,Working fulltime,2358
2000,Fair,0,E. nor. central,Lt $1000,White,Female,High school,34,Divorced,Keeping house,2359
2000,Good,10,E. nor. central,Lt $1000,White,Male,Lt high school,20,Never married,Working parttime,2360
2000,Good,10,E. nor. central,$15000 - 19999,White,Male,Lt high school,27,Married,Working fulltime,2362
2000,Good,5,E. nor. central,$25000 or more,White,Female,Bachelor,34,Married,Working fulltime,2363
2000,Good,10,E. nor. central,$25000 or more,Other,Female,Bachelor,32,Married,Working fulltime,2365
2000,Excellent,10,E. nor. central,$25000 or more,White,Male,High school,34,Married,Working fulltime,2366
2000,Excellent,10,E. nor. central,$25000 or more,White,Male,High school,37,Married,Working fulltime,2369
2000,Excellent,5,E. nor. central,$4000 to 4999,White,Female,Junior college,34,Married,Working parttime,2370
2000,Good,10,W. nor. central,$15000 - 19999,White,Male,High school,41,Divorced,Working fulltime,2377
2000,Excellent,5,W. nor. central,$25000 or more,White,Male,High school,35,Married,Working fulltime,2379
2000,Excellent,10,W. nor. central,$25000 or more,White,Female,Bachelor,39,Married,Working fulltime,2380
2000,Good,10,W. nor. central,$25000 or more,White,Male,High school,47,Married,Working fulltime,2381
2000,Excellent,5,W. nor. central,$25000 or more,White,Male,High school,55,Married,Working fulltime,2382
2000,Good,10,W. nor. central,$25000 or more,White,Male,Graduate,40,Married,Working fulltime,2383
2000,Excellent,5,W. nor. central,$25000 or more,White,Female,High school,52,Married,Working fulltime,2386
2000,Good,10,W. nor. central,$25000 or more,White,Male,Junior college,43,Married,Working fulltime,2387
2000,Good,10,W. nor. central,$10000 - 14999,White,Female,High school,29,Married,Working parttime,2388
2000,Excellent,10,W. nor. central,$25000 or more,White,Female,High school,50,Married,Working fulltime,2389
2000,Excellent,10,W. nor. central,$25000 or more,White,Female,Graduate,52,Never married,Working fulltime,2391
2000,Excellent,5,E. sou. central,$25000 or more,White,Male,High school,28,Married,Working fulltime,2396
2000,Excellent,5,E. sou. central,$20000 - 24999,White,Female,Junior college,56,Married,Working fulltime,2398
2000,Good,5,E. sou. central,Lt $1000,Black,Female,Bachelor,25,Married,Keeping house,2399
2000,Excellent,10,E. sou. central,$6000 to 6999,Black,Female,High school,31,Never married,Working fulltime,2400
2000,Fair,10,E. sou. central,$10000 - 14999,Black,Female,High school,24,Widowed,Working fulltime,2401
2000,Fair,10,E. sou. central,$5000 to 5999,Black,Female,Junior college,25,Never married,Working fulltime,2402
2000,Fair,10,E. sou. central,$15000 - 19999,Black,Male,Junior college,35,Married,Working fulltime,2404
2000,Fair,10,E. sou. central,$25000 or more,White,Male,Lt high school,27,Married,Working fulltime,2406
2000,Good,10,E. sou. central,$20000 - 24999,White,Female,Bachelor,40,Married,Keeping house,2410
2000,Excellent,10,E. sou. central,$10000 - 14999,White,Female,High school,23,Divorced,Working fulltime,2411
