Year,Health Condition,General happiness,U.S. Region,Income,Race,Sex,Highest Degree,Age,Marital status,Work Status,ID
2004,Good,Pretty happy,E. nor. central,Refused,White,Female,Junior college,53,Married,Working fulltime,2145
2004,Good,Very happy,E. nor. central,Not applicable,White,Male,High school,28,Divorced,Keeping house,2146
2004,Not applicable,Not applicable,E. nor. central,Not applicable,White,Male,Lt high school,61,Married,Retired,2147
2004,Good,Very happy,E. nor. central,$20000 - 24999,White,Male,High school,55,Married,Working fulltime,2148
2004,Not applicable,Not applicable,E. nor. central,$20000 - 24999,White,Male,Lt high school,62,Married,Working fulltime,2149
2004,Excellent,Not applicable,E. nor. central,Not applicable,White,Female,Junior college,59,Widowed,Retired,2150
2004,Not applicable,Not applicable,W. nor. central,$10000 - 14999,White,Female,High school,28,Divorced,Working fulltime,2151
2004,Good,Not applicable,W. nor. central,$1000 to 2999,White,Male,High school,32,Married,Working fulltime,2152
2004,Good,Very happy,W. nor. central,Not applicable,White,Female,High school,26,Married,Working fulltime,2153
2004,Not applicable,Not applicable,W. nor. central,Not applicable,White,Female,High school,49,Married,Keeping house,2154
2004,Good,Not too happy,W. nor. central,$25000 or more,White,Male,High school,30,Married,Working fulltime,2155
2004,Not applicable,Not too happy,W. nor. central,Not applicable,White,Female,Lt high school,23,Married,Keeping house,2156
2004,Fair,Pretty happy,W. nor. central,Not applicable,White,Male,High school,78,Married,Retired,2157
2004,Not applicable,Not applicable,W. nor. central,Not applicable,White,Male,High school,82,Married,Retired,2158
2004,Fair,Not applicable,W. nor. central,$15000 - 19999,White,Male,Lt high school,22,Separated,Working fulltime,2159
2004,Not applicable,Pretty happy,W. nor. central,$20000 - 24999,White,Male,High school,43,Divorced,Working fulltime,2160
2004,Not applicable,Not applicable,W. nor. central,$15000 - 19999,White,Female,High school,50,Married,Keeping house,2161
2004,Good,Pretty happy,W. nor. central,Refused,White,Male,High school,71,Married,Working fulltime,2162
2004,Good,Not applicable,W. nor. central,$25000 or more,White,Female,High school,67,Married,Working fulltime,2163
2004,Good,Very happy,W. nor. central,Not applicable,White,Female,High school,87,Widowed,Retired,2164
2004,Not applicable,Pretty happy,W. nor. central,Not applicable,White,Female,Lt high school,77,Divorced,Retired,2165
2004,Not applicable,Not too happy,W. nor. central,Not applicable,White,Female,High school,79,Widowed,Keeping house,2166
2004,Good,Pretty happy,W. nor. central,Not applicable,Other,Female,Lt high school,20,Never married,Keeping house,2167
2004,Not applicable,Not applicable,W. nor. central,Not applicable,White,Female,High school,36,Separated,Working fulltime,2168
2004,Excellent,Pretty happy,W. nor. central,Not applicable,White,Female,High school,20,Married,Working fulltime,2169
2004,Poor,Not too happy,W. nor. central,Not applicable,White,Female,High school,51,Divorced,Keeping house,2170
2004,Not applicable,Not applicable,W. nor. central,Lt $1000,White,Female,Lt high school,59,Divorced,Keeping house,2171
2004,Not applicable,Not applicable,W. nor. central,Not applicable,White,Male,Lt high school,79,Widowed,Retired,2172
2004,Not applicable,Not applicable,W. nor. central,Not applicable,White,Female,High school,84,Widowed,Retired,2173
2004,Excellent,Not applicable,W. nor. central,$25000 or more,White,Female,Junior college,55,Married,Working fulltime,2174
2004,Fair,Very happy,W. nor. central,$20000 - 24999,White,Male,Lt high school,45,Married,Working fulltime,2175
2004,Poor,Pretty happy,W. nor. central,Not applicable,Other,Female,Lt high school,50,Married,Retired,2176
2004,Not applicable,Pretty happy,W. nor. central,Not applicable,White,Male,Lt high school,61,Divorced,Other,2177
2004,Good,Pretty happy,W. nor. central,$10000 - 14999,White,Female,High school,48,Married,Working fulltime,2178
2004,Excellent,Not applicable,W. nor. central,Refused,Other,Female,High school,58,Married,Working parttime,2179
2004,Fair,Not too happy,W. nor. central,Not applicable,White,Male,High school,34,Divorced,Working fulltime,2180
2004,Not applicable,Not applicable,W. nor. central,Not applicable,White,Male,Lt high school,78,Married,Other,2181
2004,Not applicable,Not applicable,W. nor. central,$3000 to 3999,White,Female,High school,18,Never married,Temp not working,2182
2004,Not applicable,Not applicable,W. nor. central,$25000 or more,White,Male,Bachelor,38,Married,Working fulltime,2183
2004,Poor,Pretty happy,W. nor. central,Not applicable,White,Male,High school,79,Married,Retired,2184
2004,Good,Very happy,W. nor. central,Not applicable,White,Female,High school,71,Married,Keeping house,2185
2004,Not applicable,Not applicable,W. nor. central,Refused,White,Male,High school,59,Married,Retired,2186
2004,Good,Pretty happy,W. nor. central,$1000 to 2999,White,Female,High school,43,Married,Working parttime,2187
2004,Excellent,Not applicable,W. nor. central,Not applicable,White,Female,High school,80,Married,Keeping house,2188
2004,Good,Not applicable,W. nor. central,$10000 - 14999,White,Female,Bachelor,49,Married,Working parttime,2189
2004,Not applicable,Not applicable,W. nor. central,Not applicable,White,Female,Lt high school,65,Married,Retired,2190
2004,Poor,Not too happy,W. nor. central,$20000 - 24999,White,Female,High school,46,Widowed,Working fulltime,2191
2004,Good,Pretty happy,W. nor. central,$4000 to 4999,White,Female,High school,42,Married,Working parttime,2192
2004,Good,Not applicable,W. nor. central,$25000 or more,White,Male,High school,24,Never married,Working fulltime,2193
2004,Not applicable,Not applicable,E. nor. central,$15000 - 19999,White,Female,High school,31,Married,Working fulltime,2194
2004,Excellent,Not applicable,E. nor. central,$25000 or more,White,Male,High school,52,Married,Working fulltime,2195
2004,Not applicable,Very happy,E. nor. central,Not applicable,White,Female,High school,66,Widowed,Retired,2196
2004,Not applicable,Not applicable,E. nor. central,$25000 or more,White,Male,Bachelor,42,Married,Working fulltime,2197
2004,Not applicable,Very happy,E. nor. central,$7000 to 7999,White,Female,High school,33,Married,Working fulltime,2198
2004,Excellent,Pretty happy,E. nor. central,Refused,White,Female,Graduate,60,Widowed,Temp not working,2199
2004,Not applicable,Not applicable,E. nor. central,$15000 - 19999,White,Male,Lt high school,54,Married,Working fulltime,2200
2004,Not applicable,Pretty happy,E. nor. central,Not applicable,White,Female,High school,37,Divorced,Keeping house,2201
2004,Not applicable,Not applicable,E. nor. central,$25000 or more,White,Female,Bachelor,50,Divorced,Working fulltime,2202
2004,Good,Not applicable,E. nor. central,$7000 to 7999,White,Female,Lt high school,35,Separated,Working fulltime,2203
2004,Not applicable,Not applicable,E. nor. central,Refused,White,Male,Bachelor,35,Married,Working fulltime,2204
2004,Poor,Not too happy,E. nor. central,Not applicable,White,Female,Lt high school,65,Divorced,Other,2205
2004,Not applicable,Not too happy,E. nor. central,Not applicable,White,Male,High school,66,Never married,Retired,2206
2004,Not applicable,Pretty happy,E. nor. central,Not applicable,White,Female,Lt high school,68,Divorced,Retired,2207
2004,Good,Not applicable,E. nor. central,Not applicable,White,Male,High school,28,Married,Working fulltime,2208
2004,Not applicable,Not applicable,E. nor. central,Not applicable,White,Male,High school,70,Married,Retired,2209
2004,Not applicable,Not applicable,E. nor. central,Not applicable,White,Female,Lt high school,70,Widowed,Retired,2210
2004,Excellent,Not applicable,E. nor. central,Not applicable,White,Female,Bachelor,39,Married,Keeping house,2211
2004,Not applicable,Not applicable,E. nor. central,Not applicable,White,Male,High school,83,Married,Retired,2212
2004,Not applicable,Not applicable,E. nor. central,$25000 or more,White,Male,Lt high school,54,Married,Temp not working,2213
2004,Fair,Very happy,E. nor. central,Not applicable,White,Female,Lt high school,79,Married,Keeping house,2214
2004,Not applicable,Very happy,E. nor. central,Not applicable,White,Male,High school,44,Divorced,"Unempl, laid off",2215
2004,Good,Pretty happy,E. nor. central,$15000 - 19999,White,Male,High school,34,Married,Working parttime,2216
2004,Excellent,Not applicable,E. nor. central,Not applicable,White,Female,High school,25,Married,Working parttime,2217
2004,Excellent,Very happy,E. nor. central,Not applicable,White,Female,High school,30,Never married,Working parttime,2218
2004,Good,Pretty happy,E. nor. central,$15000 - 19999,White,Female,High school,36,Married,Working fulltime,2219
2004,Not applicable,Not applicable,E. nor. central,Not applicable,White,Female,Lt high school,55,Divorced,Other,2220
2004,Not applicable,Not too happy,E. nor. central,$15000 - 19999,White,Male,Lt high school,28,Separated,Working fulltime,2221
2004,Excellent,Pretty happy,E. nor. central,Don't know,White,Male,Lt high school,22,Married,Working fulltime,2222
2004,Not applicable,Not applicable,E. nor. central,$15000 - 19999,White,Male,High school,59,Divorced,Working fulltime,2223
2004,Poor,Not applicable,E. nor. central,Not applicable,White,Female,High school,54,Married,Keeping house,2224
2004,Fair,Pretty happy,E. nor. central,$20000 - 24999,White,Male,High school,52,Married,Working fulltime,2225
2004,Not applicable,Not applicable,E. nor. central,$10000 - 14999,White,Female,High school,74,Widowed,Working fulltime,2226
2004,Not applicable,Not applicable,E. nor. central,Don't know,White,Male,Lt high school,43,Married,"Unempl, laid off",2227
2004,Excellent,Not applicable,E. nor. central,$20000 - 24999,White,Female,High school,62,Married,Working fulltime,2228
2004,Fair,Pretty happy,E. nor. central,$10000 - 14999,White,Male,Lt high school,35,Married,Working fulltime,2229
2004,Good,Very happy,E. nor. central,Refused,White,Female,Lt high school,40,Married,Working fulltime,2230
2004,Not applicable,Not applicable,E. nor. central,Not applicable,White,Male,High school,18,Never married,Working fulltime,2231
2004,Excellent,Very happy,E. nor. central,Refused,White,Female,Junior college,29,Married,Working fulltime,2232
2004,Excellent,Not applicable,E. nor. central,$25000 or more,White,Female,Bachelor,58,Married,Working fulltime,2233
2004,Not applicable,Pretty happy,E. nor. central,$25000 or more,White,Male,High school,40,Married,Working fulltime,2234
2004,Not applicable,Pretty happy,E. nor. central,$20000 - 24999,White,Female,Lt high school,51,Married,Other,2235
2004,Not applicable,Not applicable,E. nor. central,$25000 or more,White,Male,High school,54,Married,Working fulltime,2236
2004,Not applicable,Not applicable,E. nor. central,$20000 - 24999,White,Female,Lt high school,41,Married,Working fulltime,2237
2004,Good,Not applicable,E. nor. central,$25000 or more,White,Male,Junior college,49,Married,Working fulltime,2238
2004,Not applicable,Not applicable,E. nor. central,Not applicable,White,Female,High school,30,Married,Keeping house,2239
2004,Not applicable,Not applicable,E. nor. central,$25000 or more,White,Male,High school,60,Married,Working fulltime,2240
2004,Good,Not applicable,E. nor. central,$15000 - 19999,White,Male,Lt high school,26,Married,Working fulltime,2241
2004,Good,Not applicable,E. nor. central,$20000 - 24999,White,Female,High school,31,Married,Working fulltime,2242
2004,Good,Very happy,E. nor. central,Not applicable,White,Female,High school,42,Married,Working parttime,2243
2004,Not applicable,Pretty happy,E. nor. central,$25000 or more,White,Female,Junior college,26,Divorced,Working fulltime,2244
2004,Good,Not too happy,E. nor. central,Not applicable,White,Female,Lt high school,89 or older,Married,Keeping house,2245
2004,Not applicable,Very happy,E. nor. central,$15000 - 19999,White,Male,High school,32,Married,Working fulltime,2246
2004,Good,Pretty happy,E. nor. central,$25000 or more,White,Female,High school,39,Married,Working fulltime,2247
2004,Excellent,Very happy,E. nor. central,$25000 or more,White,Male,Graduate,35,Married,Working fulltime,2248
2004,Not applicable,Not too happy,E. nor. central,$10000 - 14999,White,Male,High school,52,Married,Working fulltime,2249
2004,Excellent,Pretty happy,E. nor. central,$25000 or more,White,Female,Bachelor,29,Married,Temp not working,2250
2004,Good,Not applicable,E. nor. central,$25000 or more,White,Male,High school,45,Never married,Working fulltime,2251
2004,Good,Not applicable,E. nor. central,Not applicable,White,Female,High school,75,Married,Keeping house,2252
2004,Not applicable,Not too happy,E. nor. central,$1000 to 2999,White,Male,Lt high school,62,Never married,Working parttime,2253
2004,Good,Pretty happy,E. nor. central,$25000 or more,White,Male,High school,63,Married,Working fulltime,2254
2004,Not applicable,Pretty happy,E. nor. central,Not applicable,White,Female,High school,59,Married,Other,2255
2004,Excellent,Not applicable,E. nor. central,Not applicable,White,Female,High school,62,Married,Working parttime,2256
2004,Not applicable,Not applicable,E. nor. central,$15000 - 19999,White,Male,High school,71,Married,Working fulltime,2257
2004,Not applicable,Very happy,E. nor. central,$10000 - 14999,White,Female,Lt high school,70,Married,Working fulltime,2258
2004,Not applicable,Not applicable,E. nor. central,$25000 or more,White,Female,Junior college,51,Married,Working fulltime,2259
2004,Not applicable,Not applicable,E. nor. central,$25000 or more,White,Female,High school,52,Married,Working fulltime,2260
2004,Poor,Not applicable,South atlantic,Not applicable,White,Female,Lt high school,71,Widowed,Keeping house,2261
2004,Not applicable,Very happy,South atlantic,Not applicable,White,Female,Lt high school,30,Married,Working parttime,2262
2004,Poor,Not applicable,South atlantic,Not applicable,White,Male,Lt high school,65,Married,Retired,2263
2004,Good,Pretty happy,South atlantic,$25000 or more,White,Male,Junior college,61,Married,Working fulltime,2264
2004,Not applicable,Not applicable,South atlantic,$25000 or more,White,Female,High school,52,Married,Working fulltime,2265
2004,Good,Very happy,South atlantic,Refused,White,Female,High school,45,Married,Working fulltime,2266
2004,Not applicable,Not applicable,South atlantic,Not applicable,White,Male,Lt high school,61,Widowed,Other,2267
2004,Fair,Not applicable,South atlantic,Not applicable,White,Female,Lt high school,57,Married,Keeping house,2268
2004,Not applicable,Not applicable,South atlantic,$25000 or more,White,Female,High school,44,Married,Keeping house,2269
2004,Good,Very happy,South atlantic,Refused,White,Female,High school,30,Married,Working fulltime,2270
2004,Not applicable,Not applicable,South atlantic,Don't know,White,Female,Junior college,25,Divorced,Working fulltime,2271
